timestamp,muons,IoPC,IoTPC,dP,dT,alpha,beta
2024-05-14 21:00:00,1875.6,1880.858505091829,1879.2082302835793,7.60745167338041,-2.6455592904875402,-0.0331797600942833,-0.036802284650971816
2024-05-14 22:00:00,1877.2833333333333,1882.7313189880897,1881.0857053156446,7.8741183400471755,-2.6354584067393034,-0.0331797600942833,-0.036802284650971816
2024-05-14 23:00:00,1864.7666666666667,1870.5683876292069,1868.9396686922632,8.440785006713782,-2.6253575229910098,-0.0331797600942833,-0.036802284650971816
2024-05-15 00:00:00,1879.8833333333334,1885.9923508894813,1884.356517497872,8.815785006713782,-2.615256639242773,-0.0331797600942833,-0.036802284650971816
2024-05-15 01:00:00,1856.2166666666667,1862.1688193564694,1860.602990875079,8.699118340047107,-2.5353303271138543,-0.0331797600942833,-0.036802284650971816
2024-05-15 02:00:00,1858.4,1864.30769497924,1862.7894673238009,8.624118340047175,-2.4554040149849357,-0.0331797600942833,-0.036802284650971816
2024-05-15 03:00:00,1864.5166666666667,1870.2545149212729,1868.7810025979713,8.349118340047085,-2.375477702856074,-0.0331797600942833,-0.036802284650971816
2024-05-15 04:00:00,1854.3666666666666,1859.788072319631,1858.3137289906338,7.932451673380456,-2.3901993799751153,-0.0331797600942833,-0.036802284650971816
2024-05-15 05:00:00,1868.1833333333334,1873.4555181745568,1871.9611961686992,7.6574516733804785,-2.4049210570941,-0.0331797600942833,-0.036802284650971816
2024-05-15 06:00:00,1857.5333333333333,1862.3870285090259,1860.8924452795266,7.090785006713759,-2.4196427342131415,-0.0331797600942833,-0.036802284650971816
2024-05-15 07:00:00,1866.45,1871.0974446209268,1869.5899557689452,6.757451673380501,-2.42917873113322,-0.0331797600942833,-0.036802284650971816
2024-05-15 08:00:00,1861.45,1865.7759773921855,1864.266877303055,6.307451673380456,-2.4387147280532417,-0.0331797600942833,-0.036802284650971816
2024-05-15 09:00:00,1856.2711864406779,1860.6902598652607,1859.1793907775611,6.460982746826858,-2.4482507249733203,-0.0331797600942833,-0.036802284650971816
2024-05-15 10:00:00,1864.4333333333334,1869.018435468712,1867.5196369044534,6.67411834004713,-2.4178571247028344,-0.0331797600942833,-0.036802284650971816
2024-05-15 11:00:00,1875.3166666666666,1879.8824103963457,1878.3938424322512,6.60745167338041,-2.3874635244324054,-0.0331797600942833,-0.036802284650971816
2024-05-15 12:00:00,1868.0333333333333,1872.6043165780786,1871.1403811713458,6.640785006713827,-2.3570699241619195,-0.0331797600942833,-0.036802284650971816
2024-05-15 13:00:00,1869.2666666666667,1873.978596127114,1872.6092165466519,6.840785006713759,-2.2031532374347194,-0.0331797600942833,-0.036802284650971816
2024-05-15 14:00:00,1868.4333333333334,1872.718105402572,1871.445217651491,6.2241183400470845,-2.049236550707519,-0.0331797600942833,-0.036802284650971816
2024-05-15 15:00:00,1863.4166666666667,1867.2489351418178,1866.0750612930592,5.582451673380433,-1.895319863980319,-0.0331797600942833,-0.036802284650971816
2024-05-15 16:00:00,1883.9333333333334,1887.1478927942962,1885.9871422106203,4.632451673380501,-1.8543569242397098,-0.0331797600942833,-0.036802284650971816
2024-05-15 17:00:00,1887.2166666666667,1889.7354369916327,1888.5987633927482,3.6241183400471755,-1.8133939844991573,-0.0331797600942833,-0.036802284650971816
2024-05-15 18:00:00,1879.0833333333333,1881.077737750215,1879.9718230320877,2.8824516733805012,-1.772431044758548,-0.0331797600942833,-0.036802284650971816
2024-05-15 19:00:00,1888.5333333333333,1890.2362952723568,1889.1828137833197,2.4491183400471073,-1.680190867152362,-0.0331797600942833,-0.036802284650971816
2024-05-15 20:00:00,1890.2166666666667,1891.486027696145,1890.489707380093,1.8241183400471073,-1.587950689546176,-0.0331797600942833,-0.036802284650971816
2024-05-15 21:00:00,1877.4333333333334,1878.4463736350663,1877.5143823983917,1.4657850067137588,-1.4957105119400467,-0.0331797600942833,-0.036802284650971816
2024-05-15 22:00:00,1883.45,1884.6801363379923,1883.7944707348297,1.7741183400471527,-1.4166447193083513,-0.0331797600942833,-0.036802284650971816
2024-05-15 23:00:00,1878.3166666666666,1879.3993485214498,1878.5654458524282,1.5657850067137815,-1.3375789266765423,-0.0331797600942833,-0.036802284650971816
2024-05-16 00:00:00,1882.65,1883.4925551068702,1882.7062262200313,1.2157850067137588,-1.2585131340449038,-0.0331797600942833,-0.036802284650971816
2024-05-16 01:00:00,1885.45,1886.392155662589,1885.663169020895,1.3574516733804103,-1.164925832074573,-0.0331797600942833,-0.036802284650971816
2024-05-16 02:00:00,1887.7166666666667,1888.3877388425549,1887.7165975634036,0.9657850067137588,-1.0713385301041853,-0.0331797600942833,-0.036802284650971816
2024-05-16 03:00:00,1884.5333333333333,1884.9199943395306,1884.308596233716,0.5574516733804558,-0.9777512281338545,-0.0331797600942833,-0.036802284650971816
2024-05-16 04:00:00,1891.9166666666667,1892.0262984924145,1891.3776731491228,0.1574516733804785,-1.0333988086272257,-0.0331797600942833,-0.036802284650971816
2024-05-16 05:00:00,1887.45,1887.1657705522766,1886.483979638051,-0.4092149932862412,-1.08904638912054,-0.0331797600942833,-0.036802284650971816
2024-05-16 06:00:00,1883.8666666666666,1883.2883892020375,1882.573239447368,-0.8342149932861957,-1.1446939696139111,-0.0331797600942833,-0.036802284650971816
2024-05-16 07:00:00,1895.55,1894.805418471153,1894.0689115653506,-1.0675483266195442,-1.1717187568451664,-0.0331797600942833,-0.036802284650971816
2024-05-16 08:00:00,1885.75,1885.0555169593306,1884.3059036261227,-1.0008816599528245,-1.1987435440764784,-0.0331797600942833,-0.036802284650971816
2024-05-16 09:00:00,1885.6666666666667,1885.2555016773606,1884.4889109832657,-0.5925483266195215,-1.2257683313077337,-0.0331797600942833,-0.036802284650971816
2024-05-16 10:00:00,1893.0338983050847,1892.9476770849624,1892.1766840439127,-0.12376301588506067,-1.2277984064000407,-0.0331797600942833,-0.036802284650971816
2024-05-16 11:00:00,1898.6333333333334,1898.9646478967761,1898.189925586073,0.47411834004708453,-1.2298284814924045,-0.0331797600942833,-0.036802284650971816
2024-05-16 12:00:00,1884.4333333333334,1885.1263638140288,1884.3560178667622,0.9991183400471755,-1.2318585565847116,-0.0331797600942833,-0.036802284650971816
2024-05-16 13:00:00,1891.8833333333334,1892.8577291178099,1892.0743823893226,1.3991183400471527,-1.2475348891722433,-0.0331797600942833,-0.036802284650971816
2024-05-16 14:00:00,1881.35,1882.1342500569058,1881.345555570813,1.1324516733805012,-1.2632112217597182,-0.0331797600942833,-0.036802284650971816
2024-05-16 15:00:00,1898.0,1898.3661358298177,1897.560769551158,0.5241183400471527,-1.27888755434725,-0.0331797600942833,-0.036802284650971816
2024-05-16 16:00:00,1896.9833333333333,1896.895453202121,1896.1708974912121,-0.12588165995282452,-1.1514314925412918,-0.0331797600942833,-0.036802284650971816
2024-05-16 17:00:00,1895.2166666666667,1894.5361279811427,1893.8925637547668,-0.9758816599528473,-1.0239754307352769,-0.0331797600942833,-0.036802284650971816
2024-05-16 18:00:00,,,,8.666709602096289e-15,-0.8965193689293187,-0.0331797600942833,-0.036802284650971816
2024-05-16 19:00:00,,,,8.666709602096289e-15,-0.9146056879357616,-0.0331797600942833,-0.036802284650971816
2024-05-16 20:00:00,,,,8.666709602096289e-15,-0.9326920069422613,-0.0331797600942833,-0.036802284650971816
2024-05-16 21:00:00,1904.3833333333334,1903.448469520532,1902.8480910118321,-1.3342149932861957,-0.9507783259487042,-0.0331797600942833,-0.036802284650971816
2024-05-16 22:00:00,1898.4833333333333,1897.7958013683913,1897.1431324647453,-0.984214993286173,-1.0366804004741539,-0.0331797600942833,-0.036802284650971816
2024-05-16 23:00:00,1905.35,1905.1039733388172,1904.3945110690345,-0.35088165995284726,-1.1225824749996036,-0.0331797600942833,-0.036802284650971816
2024-05-17 00:00:00,1891.5166666666667,1891.736504125261,1890.978122292014,0.3157850067137815,-1.2084845495250534,-0.0331797600942833,-0.036802284650971816
2024-05-17 01:00:00,1887.8333333333333,1888.4349469842,1887.7163948104878,0.8657850067138497,-1.1470059614695742,-0.0331797600942833,-0.036802284650971816
2024-05-17 02:00:00,1890.6166666666666,1891.4627871498333,1890.7816514965227,1.2157850067137588,-1.085527373414095,-0.0331797600942833,-0.036802284650971816
2024-05-17 03:00:00,1896.6666666666667,1897.3991101410875,1896.754527209428,1.04911834004713,-1.024048785358616,-0.0331797600942833,-0.036802284650971816
2024-05-17 04:00:00,1887.1333333333334,1887.925784190987,1887.201187263199,1.140785006713827,-1.1569688990450686,-0.0331797600942833,-0.036802284650971816
2024-05-17 05:00:00,1884.9333333333334,1885.4530672653543,1884.6462997933843,0.7491183400471755,-1.2898890127314644,-0.0331797600942833,-0.036802284650971816
2024-05-17 06:00:00,1879.6166666666666,1879.961959435481,1879.0746676978129,0.4991183400471755,-1.422809126417917,-0.0331797600942833,-0.036802284650971816
2024-05-17 07:00:00,1895.6166666666666,1895.9939721861915,1895.0820559159656,0.5407850067138043,-1.4499373349432858,-0.0331797600942833,-0.036802284650971816
2024-05-17 08:00:00,1897.65,1898.0684575313996,1897.1384671343585,0.5991183400470845,-1.477065543468541,-0.0331797600942833,-0.036802284650971816
2024-05-17 09:00:00,1886.4833333333333,1887.009281826747,1886.067733345275,0.7574516733805012,-1.5041937519939665,-0.0331797600942833,-0.036802284650971816
2024-05-17 10:00:00,1886.5333333333333,1887.5281286270645,1886.5609824040544,1.4324516733804558,-1.5446737047672627,-0.0331797600942833,-0.036802284650971816
2024-05-17 11:00:00,1903.6833333333334,1905.137013226618,1904.1352695269895,2.0741183400471073,-1.585153657540559,-0.0331797600942833,-0.036802284650971816
2024-05-17 12:00:00,,,,8.666709602096289e-15,-1.6256336103138551,-0.0331797600942833,-0.036802284650971816
2024-05-17 13:00:00,1903.3333333333333,1905.5229434868847,1904.4965821168114,3.1241183400471755,-1.6237899946852394,-0.0331797600942833,-0.036802284650971816
2024-05-17 14:00:00,1890.1,1892.2105508104194,1891.1925166771925,3.0324516733804785,-1.621946379056567,-0.0331797600942833,-0.036802284650971816
2024-05-17 15:00:00,1886.1666666666667,1887.971714124827,1886.9571148064008,2.5991183400470845,-1.6201027634279512,-0.0331797600942833,-0.036802284650971816
2024-05-17 16:00:00,1882.1,1883.5949648296767,1882.5801295783822,2.1574516733804785,-1.624245985455616,-0.0331797600942833,-0.036802284650971816
2024-05-17 17:00:00,1889.2166666666667,1890.2940368394932,1889.2729950843925,1.54911834004713,-1.6283892074832238,-0.0331797600942833,-0.036802284650971816
2024-05-17 18:00:00,1883.0,1884.0276000589165,1883.0073545248115,1.4824516733804103,-1.6325324295108885,-0.0331797600942833,-0.036802284650971816
2024-05-17 19:00:00,1892.4666666666667,1893.6852689874177,1892.6510367302799,1.7491183400471755,-1.646476961653491,-0.0331797600942833,-0.036802284650971816
2024-05-17 20:00:00,,,,8.666709602096289e-15,-1.6604214937960364,-0.0331797600942833,-0.036802284650971816
2024-05-17 21:00:00,,,,8.666709602096289e-15,-1.6743660259386388,-0.0331797600942833,-0.036802284650971816
2024-05-17 22:00:00,1878.5333333333333,1880.9539832178968,1879.9216357147684,3.4991183400471755,-1.654602614496298,-0.0331797600942833,-0.036802284650971816
2024-05-17 23:00:00,1881.2166666666667,1884.0798665561158,1883.0581514592366,4.132451673380501,-1.634839203054014,-0.0331797600942833,-0.036802284650971816
