,datetime,muons,IoTPC,lab_temp,Ps,TMP_MSS
572,2024-10-10 14:00:00,1870.0301694915247,1870.1733157682504,290.91333333333336,1000.123497155067,259.8183627763231
573,2024-10-10 15:00:00,1878.8045,1875.0488014665243,290.85,998.5449644285044,259.8144948797869
574,2024-10-10 16:00:00,1869.055,1864.7213030043445,290.81333333333333,998.3773303585864,259.83113016112094
575,2024-10-10 17:00:00,1880.599,1875.968107500238,290.8333333333333,998.209696288668,259.84776544245494
576,2024-10-10 18:00:00,1892.883,1888.517329648722,290.95,998.04206221875,259.864400723789
577,2024-10-10 19:00:00,1874.1795,1870.5046221316863,290.97333333333336,998.2538949010416,259.8099520937427
578,2024-10-10 20:00:00,1867.8155,1864.5764938292848,290.9583333333333,998.4657275833334,259.75550346369647
579,2024-10-10 21:00:00,1870.942,1868.664065435627,291.0366666666667,998.6775602656252,259.7010548336502
580,2024-10-10 22:00:00,1837.4940000000004,1837.6086472008144,291.0183333333333,999.74798650221,259.543154773461
581,2024-10-10 23:00:00,1808.57275862069,1811.1629840985615,291.0283333333333,1000.8184127387948,259.3852547132718
582,2024-10-11 00:00:00,1807.3971428571429,1812.1830510459408,290.98833333333334,1001.8888389753796,259.22735465308267
583,2024-10-11 01:00:00,1806.777272727273,1810.346155761136,291.1016666666667,1001.0292688585864,259.2240350819187
584,2024-10-11 02:00:00,1811.7081355932207,1813.4578301270155,291.1066666666667,1000.1696987417932,259.2207155107547
585,2024-10-11 03:00:00,1817.5373684210529,1817.469148184996,291.11333333333334,999.310128625,259.21739593959074
586,2024-10-11 04:00:00,1814.680677966102,1815.453167865208,291.0366666666667,999.85728928125,259.0909679141625
587,2024-10-11 05:00:00,1825.1175,1827.355782678842,291.0683333333333,1000.4044499375,258.9645398887343
588,2024-10-11 06:00:00,1813.642631578948,1817.2448146295776,291.08666666666664,1000.95161059375,258.83811186330604
589,2024-10-11 07:00:00,1814.7734482758624,1820.1484818717308,291.18333333333334,1001.4775210308557,258.72087084663616
590,2024-10-11 08:00:00,1826.1222413793105,1833.0957664385976,291.2416666666667,1002.0034314679614,258.6036298299663
591,2024-10-11 09:00:00,1817.766101694916,1825.3961466706944,291.14666666666665,1002.529341905067,258.4863888132964
592,2024-10-11 10:00:00,1827.285762711865,1835.6673446852567,291.24333333333334,1002.6356244571504,258.5882500253898
593,2024-10-11 11:00:00,1823.5230508474576,1831.581724150311,291.1616666666667,1002.7419070092336,258.6901112374832
594,2024-10-11 12:00:00,1826.098,1834.6796235650704,291.22333333333336,1002.848189561317,258.7919724495766
595,2024-10-11 13:00:00,1826.0839655172413,1833.9059794712405,291.0883333333333,1002.8687380639212,258.840206408499
596,2024-10-11 14:00:00,1829.4280000000003,1837.7034487495207,291.16333333333336,1002.8892865665254,258.88844036742137
597,2024-10-11 15:00:00,1832.6852542372883,1840.604372082665,291.0966666666667,1002.9098350691296,258.9366743263438
598,2024-10-11 16:00:00,1843.266,1848.263531517856,290.92,1002.0827763455655,259.11324080894155
599,2024-10-11 17:00:00,1842.6792857142864,1846.1770497215575,290.99833333333333,1001.2557176220016,259.2898072915393
600,2024-10-11 18:00:00,1845.008135593221,1846.571159814849,291.0,1000.4286588984376,259.4663737741371
601,2024-10-11 19:00:00,1845.107068965517,1844.7620019658723,291.01,999.571960286064,259.57821350978844
602,2024-10-11 20:00:00,1826.6900000000005,1824.4801132961584,291.0233333333333,998.7152616736904,259.6900532454398
603,2024-10-11 21:00:00,1834.332413793104,1829.5183193598232,290.91,997.858563061317,259.8018929810912
604,2024-10-11 22:00:00,1840.528,1840.40895217466,291.055,999.648155358192,259.8570133905579
605,2024-10-11 23:00:00,1824.396,1827.1408425622287,290.88,1001.437747655067,259.91213380002466
